date,prices,market_caps,total_volumes
2018-04-04,190.15788651800236,3022673130.4618983,37157750.233759716
2018-04-05,170.7854668475819,2715357418.067079,38556165.37631699
2018-04-06,174.05635539649353,2767976794.4578524,40632399.88108178
2018-04-07,162.03471567798672,2577082431.778265,40237805.376712374
2018-04-08,169.64105235237227,2698181651.5170455,30514767.627026755
2018-04-09,173.3026182989973,2757008965.57616,23243885.846516997
2018-04-10,167.1305827602606,2659509854.9076614,22533037.20055367
2018-04-11,165.79715132619916,2638854153.849149,30071441.09008371
2018-04-12,168.2658906739213,2678757138.8941135,39589115.009493984
2018-04-13,190.36962330080942,3031251514.0566993,60771143.6502994
2018-04-14,188.35704217435054,2999853928.6975465,54096470.82386014
2018-04-15,188.59987666645787,3004393583.4982777,39916931.79129552
2018-04-16,199.05666813507943,3171674796.260328,47939108.885873325
2018-04-17,193.84375334902774,3089292355.5297823,38300354.8056636
2018-04-18,195.1463865866482,3110719656.8940434,37424622.30248936
2018-04-19,227.67203405110314,3630011790.1201167,178265159.32794854
2018-04-20,238.79628948437372,3808132426.461494,87298466.25435348
2018-04-21,253.75215837780547,4047465935.888276,100664043.08411406
2018-04-22,256.99303316945327,4099747408.8452277,86564854.23444842
2018-04-23,271.2286301283787,4328165311.309629,137768251.79180616
2018-04-24,282.67664274409026,4511801894.838425,106622989.6392206
2018-04-25,295.7264802748457,4721133970.415703,135710862.79652396
2018-04-26,257.18496115433874,4106709142.1005497,154854759.15533355
2018-04-27,267.7099901989602,4275678708.144575,146958752.82044813
2018-04-28,251.34498023083663,4015143815.5798707,88444085.3687467
2018-04-29,259.1344986537608,4140445577.665318,81025276.22171524
2018-04-30,255.32664437114445,4080487702.745427,88390126.82140854
2018-05-01,240.88072582511555,3850396261.9869657,99733096.45911506
2018-05-02,238.6807558345803,3816079479.3265305,70234408.8168192
2018-05-03,247.78416216877352,3962452075.1775637,80219052.5422979
2018-05-04,242.48263570532637,3878489389.565296,64764259.108115606
2018-05-05,240.82488075883677,3852746786.3148465,76674282.14857775
2018-05-06,239.8568499619085,3838073702.088778,69743975.1057764
2018-05-07,234.99538276387918,3761055042.040865,47848156.75527707
2018-05-08,232.6179230146727,3723765157.9631066,43293088.231584735
2018-05-09,222.3316694559211,3559852186.578338,31297961.523870513
2018-05-10,226.34665098877193,3624906758.20093,39383369.93671429
2018-05-11,216.35510556480284,3465597500.092463,33925320.7470981
2018-05-12,198.01233284052637,3172432017.1985493,48304169.350448996
2018-05-13,202.2360325758094,3240773571.341866,34016527.29454914
2018-05-14,208.21190823035897,3337239620.611751,29282189.56129979
2018-05-15,214.28209521586376,3435233409.9597898,54458207.869938046
2018-05-16,203.71439859353168,3266498655.9845066,53513864.62752666
2018-05-17,199.46859185529323,3199081465.0156217,45981538.22580138
2018-05-18,191.5868187292587,3073303742.736664,41525128.80139161
2018-05-19,204.1135184265116,3274913634.340455,59762144.4631787
2018-05-20,196.5637983275033,3154430478.8297887,30396074.399315927
2018-05-21,202.20327600748672,3245621804.5200033,33289269.748037048
2018-05-22,197.70302191663836,3174007151.4158955,34488253.09276385
2018-05-23,176.38596407939463,2832336315.1170716,49298056.877583995
2018-05-24,171.47875065841293,2754127659.677495,49774184.515576996
2018-05-25,171.52123010722568,2755351972.304761,44431610.36408138
2018-05-26,164.92457884273628,2649895042.8695135,25453499.31214938
2018-05-27,164.13025444177012,2637701756.555907,16874983.914014045
2018-05-28,165.67898227869418,2663122203.9384346,31939573.598138295
2018-05-29,149.47668022980983,2403160407.8387437,36786262.88619041
2018-05-30,157.5737688862958,2533848132.967862,51062007.45797454
2018-05-31,154.5727654241807,2486103204.487315,34454516.578874774
2018-06-01,155.37485715834254,2499523024.9512873,34696632.18471302
2018-06-02,157.10510254622858,2527859924.7426143,28945879.780617863
2018-06-03,161.43683218225053,2598068229.872613,39606780.967012964
2018-06-04,168.06853680321672,2705318068.658072,43497919.318132944
2018-06-05,159.71970682439772,2571437518.6390114,38503433.49512469
2018-06-06,166.40992051130243,2679703905.1869316,40223793.53810984
2018-06-07,163.84278823417287,2638898041.2591643,41371184.07527495
2018-06-08,162.86436704405176,2623653663.610596,39335417.123026304
2018-06-09,157.46417303351691,2537161800.9950714,36815271.36228807
2018-06-10,153.3577287088664,2471497621.230607,29349440.698034696
2018-06-11,139.2393992508834,2244399186.0515676,48035856.90755001
2018-06-12,137.97514013408605,2224455209.102276,32328843.134964135
2018-06-13,125.94049619077035,2030823730.0711806,37398393.946928136
2018-06-14,121.36169124577074,1957387716.902147,46420614.05941456
2018-06-15,132.82623993935738,2142727912.1838598,45623923.82287462
2018-06-16,122.46564513373878,1975975305.4574351,36077970.115204096
2018-06-17,126.32526905451235,2038629697.842298,31611506.66911682
2018-06-18,122.98832327489218,1985193348.6934845,29425131.69345343
2018-06-19,126.62096782169232,2044228492.4918027,32481416.271911055
2018-06-20,125.66278812666468,2029149584.4637902,33706191.33074287
2018-06-21,122.10743558488879,1972139490.3092206,33247690.75575407
2018-06-22,123.01318694370734,1987133669.3447716,29741205.039836966
2018-06-23,111.06719676407236,1794520360.6807625,40772896.34668685
2018-06-24,115.61867005758627,1868417076.845999,33973517.5012322
2018-06-25,121.2625634832237,1960012826.6339207,47243642.926079884
2018-06-26,126.72217866893332,2048669503.1446214,38333639.377655275
2018-06-27,120.52584646961789,1948885430.556938,35252334.39200433
2018-06-28,128.437317391815,2077189487.6254632,39866559.16987152
2018-06-29,115.80139611920798,1873180231.017332,46753214.89728574
2018-06-30,126.59395256393219,2048181463.259557,37080048.71998848
2018-07-01,130.89702628461225,2118202612.2654202,33368878.358323175
2018-07-02,128.54718588475012,2080585350.8962147,32896824.48161386
2018-07-03,139.8804853451645,2264459251.4126596,43217421.4838209
2018-07-04,138.3015465153038,2239327021.826179,34517597.845008284
2018-07-05,138.56245756612822,2243973830.5654783,34179722.778390765
2018-07-06,138.41401821170365,2242008892.8139806,34843102.81497757
2018-07-07,133.9854565937187,2170666789.0900908,35570864.380166434
2018-07-08,134.31477726168285,2176410228.7846293,36871590.37739293
2018-07-09,137.85277965312963,2234174785.1692944,26123024.333610937
2018-07-10,135.33182900556238,2193743566.7707,33101788.766835045
2018-07-11,121.2192063929922,1965317493.8794904,30866799.149297953
2018-07-12,124.72327268546161,2022532129.3722277,35638239.96430611
2018-07-13,120.15743699740477,1948865213.493283,27917372.294744033
2018-07-14,122.14829447583509,1981512745.7531097,24186575.120277457
2018-07-15,122.81617505642419,1992718468.4278631,20438315.676351137
2018-07-16,123.65724010919983,2006754912.2190053,22685671.900766347
2018-07-17,134.67482482659176,2185972452.9639893,33815995.2435092
2018-07-18,143.64997895816578,2332104934.449641,40380139.51260925
2018-07-19,138.94127055595052,2256064339.299119,30704021.02965125
2018-07-20,139.71283255947552,2269024370.352108,29254250.0281601
2018-07-21,129.96448296332503,2111077680.4396935,37308415.31457545
2018-07-22,131.80793037862145,2141420741.0775967,22722745.797529016
2018-07-23,128.70276165851868,2091376213.4571347,34661381.214623705
2018-07-24,133.49219414082555,2169598605.9883494,64451495.83186645
2018-07-25,146.6480238562032,2383842752.3054457,52707503.79132066
2018-07-26,142.38426934996403,2314960617.9248867,34514547.75360662
2018-07-27,136.52163716301666,2220048129.4400687,32512566.037205465
2018-07-28,140.28397556961602,2281651801.513055,27221720.882986277
2018-07-29,139.5108995985495,2269121055.2611704,23626947.819686163
2018-07-30,135.19526830971947,2198928046.310564,28917081.601831272
