datetime,bitcoin,ethereum,tether,ripple,solana,cardano,avalanche,stellar,monero
2021-06-06 00:00:00+00:00,901.8459625840187,292.0589141845703,20.76599156856537,32.68992805480957,47.220232129096985,81.83371692895889,5.807953834533691,22.81957721710205,42.02330267429352
2021-06-07 00:00:00+00:00,3388.6955072283745,1170.6336819529533,133.97563046216965,155.2116996049881,148.8003466129303,285.15142929553986,37.39816915988922,50.46470910310745,102.00960528850555
2021-06-08 00:00:00+00:00,4185.117852449417,1104.7478524446487,134.24361151456833,185.11681014299393,137.65635907649994,286.39787662029266,25.630190789699554,69.16758626699448,89.98321211338043
2021-06-09 00:00:00+00:00,5547.086461544037,1145.0506657361984,122.97409665584564,205.5477340221405,187.67756593227386,271.4419765472412,31.625015258789062,49.42147171497345,63.94947403669357
2021-06-10 00:00:00+00:00,4099.119093120098,963.3179584145546,166.11780190467834,146.69491761922836,149.08327865600586,260.79380893707275,29.31388235092163,54.674941062927246,59.677503287792206
2021-06-11 00:00:00+00:00,3413.20906573534,833.6589459180832,163.31994545459747,119.36873877048492,103.69900643825531,260.7031610608101,16.68769806623459,42.336013436317444,60.55889827013016
2021-06-12 00:00:00+00:00,2603.7488208413124,875.6043813824654,135.31707924604416,150.1942081451416,62.201272904872894,303.2710505127907,16.570387065410614,46.67746186256409,58.95237469673157
2021-06-13 00:00:00+00:00,3011.33731764555,922.9125440120697,114.19521504640579,98.19657266139984,85.5812394618988,283.5529066324234,20.058813869953156,60.00402706861496,58.37611550092697
2021-06-14 00:00:00+00:00,3172.6735746860504,900.9379637241364,147.95631909370422,105.03467047214508,89.92634165287018,261.1011220216751,29.14228594303131,59.052179396152496,61.34330278635025
2021-06-15 00:00:00+00:00,3072.4520087838173,1118.5646711587906,235.99882036447525,153.83002984523773,180.09998178482056,266.19520103931427,15.265857636928558,51.82673567533493,105.38135981559753
2021-06-16 00:00:00+00:00,2714.1278080940247,1064.9784169197083,161.25079327821732,161.14186376333237,134.50509947538376,245.28339219093323,17.76687800884247,59.449975669384,90.26951187849045
2021-06-17 00:00:00+00:00,2813.678888976574,981.6066024303436,153.41374456882477,130.8637825846672,131.6454320549965,304.56288492679596,25.622372031211853,69.35382753610611,78.93434548377991
2021-06-18 00:00:00+00:00,2242.744148850441,879.3830726742744,135.56306195259094,91.74050545692444,119.90529096126556,353.2522993683815,19.82391744852066,41.990893721580505,77.89266973733902
2021-06-19 00:00:00+00:00,2207.6550083756447,828.7168268561363,149.63784950971603,120.63796889781952,82.82055872678757,274.90930569171906,11.785192370414734,42.961681604385376,60.18536102771759
2021-06-20 00:00:00+00:00,2644.017678141594,858.095768392086,155.88406723737717,112.08880376815796,85.8014829158783,258.25718849897385,24.657637417316437,68.19245982170105,67.8328657746315
2021-06-21 00:00:00+00:00,3266.9573394060135,1216.230254471302,208.18842816352844,194.37454521656036,108.19273859262466,295.36941516399384,12.125948190689087,61.16947102546692,48.014791786670685
2021-06-22 00:00:00+00:00,3082.9609583616257,1083.325021803379,281.60773330926895,123.06602418422699,91.87501615285873,300.88675302267075,10.216192901134491,42.80108666419983,57.32646578550339
2021-06-23 00:00:00+00:00,2754.0489983558655,1118.5346527695656,140.4863405227661,216.3649987578392,111.95853000879288,275.9370951652527,10.792148172855377,38.36691528558731,112.2233818769455
2021-06-24 00:00:00+00:00,3078.64381223917,978.7110403180122,114.17371672391891,174.5540908575058,110.07837718725204,309.16314947605133,13.577756226062775,59.928177416324615,59.88188153505325
2021-06-25 00:00:00+00:00,3088.7822951078415,756.1565551161766,108.11319231987,106.9364704489708,116.02229982614517,255.14629703760147,13.705737352371216,40.91713094711304,39.733258664608
2021-06-26 00:00:00+00:00,2264.0183824300766,773.9499137401581,139.81738275289536,88.31522220373154,131.19709467887878,246.29785799980164,6.246283948421478,31.58204734325409,61.4915736913681
2021-06-27 00:00:00+00:00,2098.5981786847115,678.9508874416351,101.02325451374054,134.33555841445923,78.88731151819229,247.39036631584167,7.621375560760498,42.98193019628525,60.01048129796982
2021-06-28 00:00:00+00:00,2438.3633394241333,987.5931040048599,102.65252131223679,155.96927440166473,121.85158890485764,232.5068661570549,24.9976527094841,37.68487989902496,61.99622696638107
2021-06-29 00:00:00+00:00,2252.9787572026253,1087.565289914608,73.5422773361206,116.21431517601013,95.28876215219498,234.67591923475266,42.39662712812424,40.3856001496315,54.89806014299393
2021-06-30 00:00:00+00:00,2377.055135667324,1148.0091341137886,78.63966602087021,178.01091998815536,100.43006974458694,294.91475546360016,24.559927344322205,51.372796416282654,95.72240877151489
2021-07-01 00:00:00+00:00,2361.5393610596657,1153.582394361496,100.43889820575714,104.57119989395142,121.5403323173523,299.70481473207474,24.561428129673004,54.05818980932236,86.69225525856018
2021-07-02 00:00:00+00:00,2269.6465416550636,1017.8031431436539,181.0751993060112,176.3248771429062,105.61720597743988,323.03034937381744,21.567734003067017,56.038793325424194,75.35846835374832
2021-07-03 00:00:00+00:00,2490.4213446974754,858.7657324075699,106.016621530056,193.94156628847122,75.08141469955444,245.90283983945847,10.663978099822998,131.51401138305664,86.64445799589157
2021-07-04 00:00:00+00:00,2299.129677116871,852.6480452418327,136.36612117290497,135.0470569729805,62.42938989400864,261.6534578204155,12.899518132209778,115.2306524515152,48.37453889846802
2021-07-05 00:00:00+00:00,2420.8863514065742,1014.8153743743896,79.7015032172203,157.40433037281036,55.14214986562729,252.9099422097206,10.618557155132294,63.57667940855026,96.63026505708694
