datetime,bitcoin,ethereum,tether,ripple,solana,cardano,avalanche,stellar,monero
2021-06-06 00:00:00+00:00,33.16963171958923,17.35771006345749,8.77815705537796,1.5694373846054077,3.1570305824279785,0.9532362222671509,0.0,0.0,0.0
2021-06-07 00:00:00+00:00,218.80438470840454,68.83158129453659,30.472536206245422,4.983272969722748,21.384946882724762,5.445713698863983,0.0,0.8799317479133606,1.6421959400177002
2021-06-08 00:00:00+00:00,366.84970104694366,58.69028306007385,60.675050258636475,8.464618682861328,14.320204019546509,4.907182157039642,0.8715169429779053,4.618606507778168,0.0
2021-06-09 00:00:00+00:00,211.71936279535294,69.08606678247452,32.8774288892746,9.670921683311462,14.32874083518982,4.736654460430145,1.6345171928405762,0.0,2.4004807472229004
2021-06-10 00:00:00+00:00,195.13745087385178,71.70286190509796,40.57940423488617,9.646996319293976,15.680709958076477,6.550503134727478,0.0,1.7209530472755432,1.7133437395095825
2021-06-11 00:00:00+00:00,164.2339460849762,58.20085120201111,40.94149613380432,15.867018282413483,15.212889015674591,4.749109447002411,1.7941074967384338,0.7173946499824524,0.0
2021-06-12 00:00:00+00:00,155.01733124256134,54.92616009712219,26.07454800605774,8.734161615371704,21.16100400686264,9.036714434623718,2.754740059375763,0.7804597616195679,2.2560787200927734
2021-06-13 00:00:00+00:00,120.47287660837173,58.73452436923981,29.72495847940445,7.771772384643555,9.806232631206512,3.0195101499557495,0.8072459101676941,0.0,1.6546542048454285
2021-06-14 00:00:00+00:00,153.63757246732712,85.16642504930496,44.901373505592346,9.615823090076447,15.222190916538239,11.017215013504028,0.7631794214248657,1.6701480746269226,0.0
2021-06-15 00:00:00+00:00,123.48164761066437,75.62603849172592,36.447455286979675,14.134304463863373,23.799997925758362,6.695257723331451,0.0,0.0,7.482566177845001
2021-06-16 00:00:00+00:00,125.32004284858704,65.50541704893112,41.225182712078094,15.006990551948547,23.763741970062256,3.3809927701950073,0.0,1.6809662580490112,1.5828335285186768
2021-06-17 00:00:00+00:00,124.07099139690399,70.6751002073288,21.446912169456482,4.405698478221893,14.956093907356262,9.722330510616302,0.0,3.5431835055351257,2.3689367175102234
2021-06-18 00:00:00+00:00,170.23670732975006,112.14268600940704,30.486489832401276,6.657625377178192,10.528803884983063,9.837712585926056,1.419811725616455,2.625443756580353,2.531960129737854
2021-06-19 00:00:00+00:00,115.59176629781723,50.645289957523346,21.708734214305878,8.301652133464813,11.70362001657486,8.330299377441406,1.6558495163917542,0.7083151340484619,0.0
2021-06-20 00:00:00+00:00,193.0318784713745,58.69139552116394,29.309291005134583,5.302711844444275,9.954522430896759,4.865336179733276,0.0,3.97690486907959,2.4195938110351562
2021-06-21 00:00:00+00:00,314.40512919425964,69.19188803434372,37.14161390066147,9.653786182403564,26.47455233335495,14.16136920452118,0.0,0.7002532482147217,3.4774100184440613
2021-06-22 00:00:00+00:00,387.6044117808342,77.41459900140762,31.912487030029297,9.188563406467438,22.80469822883606,8.383895874023438,0.7534483671188354,0.0,1.6341220140457153
2021-06-23 00:00:00+00:00,157.93888121843338,68.67899107933044,37.953232765197754,6.016790449619293,20.65181702375412,3.2627950310707092,0.0,0.8395475745201111,1.5931612849235535
2021-06-24 00:00:00+00:00,145.5831909775734,49.67077362537384,19.014503955841064,3.1265087127685547,16.26571762561798,5.885404527187347,2.651851236820221,0.9196115136146545,1.5903126001358032
2021-06-25 00:00:00+00:00,172.61542582511902,58.781505703926086,31.86754274368286,3.3366976380348206,17.136327803134918,5.849005460739136,1.4934931993484497,2.7245269417762756,0.7033015489578247
2021-06-26 00:00:00+00:00,167.04586803913116,50.30000853538513,17.198870241642,4.213189542293549,10.68072897195816,5.854570388793945,0.0,0.0,0.0
2021-06-27 00:00:00+00:00,123.99462103843689,60.25556951761246,19.484393417835236,9.322240114212036,9.682385802268982,4.216295599937439,0.0,1.5378134846687317,0.8396967053413391
2021-06-28 00:00:00+00:00,102.93295866250992,50.80133926868439,23.01717060804367,8.029785454273224,9.228656470775604,4.362581789493561,0.0,0.7487359642982483,1.783259391784668
2021-06-29 00:00:00+00:00,110.73058301210403,62.56804019212723,14.305941998958588,9.601990878582,9.630849301815033,6.640545547008514,0.0,0.0,2.3983272910118103
2021-06-30 00:00:00+00:00,120.86257928609848,56.40099626779556,12.321731269359589,15.318034410476685,14.313014566898346,6.48052853345871,0.7390758395195007,0.9569857716560364,0.7575780749320984
2021-07-01 00:00:00+00:00,128.32815116643906,117.54536336660385,17.543634831905365,9.714703738689423,12.738054871559143,3.9864625334739685,1.5673593878746033,0.0,0.7869598865509033
2021-07-02 00:00:00+00:00,92.44166922569275,42.55659317970276,37.985720336437225,9.852675199508667,9.68954610824585,4.6057944893836975,0.0,1.5908138155937195,0.0
2021-07-03 00:00:00+00:00,102.53064703941345,41.0124888420105,21.23428165912628,9.378013610839844,10.60843539237976,4.267601668834686,0.7160415053367615,0.9648677110671997,0.0
2021-07-04 00:00:00+00:00,98.21533089876175,45.22162091732025,24.060095608234406,9.03577971458435,4.759519577026367,8.16311126947403,0.0,0.7316271066665649,0.9342308044433594
2021-07-05 00:00:00+00:00,105.85438060760498,34.47582429647446,42.3349130153656,5.9855910539627075,10.09195750951767,6.439213693141937,0.0,3.164476156234741,5.476939857006073
2021-07-06 00:00:00+00:00,98.9205619096756,45.46594101190567,18.78584849834442,9.908640623092651,8.11627733707428,5.595600366592407,0.7833836674690247,0.0,1.6672896146774292
2021-07-07 00:00:00+00:00,98.76467663049698,74.7050051689148,17.132736086845398,6.809433341026306,8.990694224834442,6.5830442905426025,0.0,0.0,0.7872912287712097
2021-07-08 00:00:00+00:00,146.72517973184586,45.24126863479614,23.271776914596558,4.154550611972809,11.82936704158783,5.02594530582428,0.0,0.0,2.535684108734131
2021-07-09 00:00:00+00:00,97.89270097017288,61.421370565891266,34.3195081949234,3.2706932425498962,7.873792231082916,6.666724264621735,0.0,0.77669358253479,0.9892683029174805
2021-07-10 00:00:00+00:00,97.31405872106552,45.54952085018158,25.372296452522278,4.0393325090408325,10.531099677085876,5.151107311248779,0.0,1.7576016187667847,0.0
2021-07-11 00:00:00+00:00,83.90778958797455,32.66988307237625,24.469890773296356,15.741398811340332,11.161327838897705,5.56961327791214,0.8339360356330872,2.365848124027252,0.0
2021-07-12 00:00:00+00:00,106.26136046648026,47.25588369369507,28.47028350830078,3.9644089937210083,11.064840734004974,3.551725924015045,0.8594908714294434,0.7494098544120789,0.8966059684753418
2021-07-13 00:00:00+00:00,124.93520992994308,56.17718851566315,58.163040697574615,5.229528725147247,7.901033103466034,4.307230353355408,2.6441709995269775,0.0,0.0
2021-07-14 00:00:00+00:00,111.36019283533096,73.46656250953674,73.91009348630905,7.367815971374512,6.768589198589325,2.5003151893615723,0.7307779788970947,2.5577369928359985,0.0
2021-07-15 00:00:00+00:00,112.41094356775284,53.21823173761368,74.17378795146942,8.132047832012177,4.75256484746933,6.453845679759979,0.0,2.4219231009483337,1.8362910747528076
