datetime,bitcoin,ethereum,tether,ripple,solana,cardano,avalanche,stellar,monero
2021-06-06 00:00:00+00:00,363.87771916389465,87.76078426837921,-2.4279728531837463,8.001017987728119,7.237895965576172,24.55564832687378,4.191003441810608,9.98019927740097,8.886946976184845
2021-06-07 00:00:00+00:00,1335.1914713978767,381.6540512442589,49.631733655929565,94.69330561161041,36.34797328710556,75.85337120294571,23.4065443277359,8.05184417963028,17.482460498809814
2021-06-08 00:00:00+00:00,1473.1238251924515,371.9062787294388,23.847722947597504,109.48112773895264,17.54889941215515,89.70822322368622,21.88180238008499,9.844627439975739,16.438677668571472
2021-06-09 00:00:00+00:00,2695.769924223423,452.84190732240677,48.989713191986084,118.1399273276329,37.54493933916092,83.20717138051987,20.262438654899597,5.666378140449524,8.856550335884094
2021-06-10 00:00:00+00:00,1931.093632221222,283.2300714850426,46.83681493997574,79.46413147449493,65.58061963319778,59.138579308986664,22.075287222862244,2.212048649787903,11.724752187728882
2021-06-11 00:00:00+00:00,1749.539934039116,254.61946642398834,47.993904292583466,54.058580100536346,23.412787079811096,61.23502957820892,9.641830563545227,1.8397244215011597,15.384785056114197
2021-06-12 00:00:00+00:00,1261.9943266510963,309.93628734350204,53.042107701301575,89.80339640378952,9.645354688167572,86.9765853881836,6.499493181705475,6.17158180475235,9.445026338100433
2021-06-13 00:00:00+00:00,1482.0408471822739,339.9643893837929,24.304921865463257,48.08800882101059,19.465904533863068,93.78387123346329,7.686035454273224,6.187243640422821,13.735584914684296
2021-06-14 00:00:00+00:00,1470.3469270467758,353.1044139266014,44.988626420497894,33.574652314186096,15.404559910297394,56.368587613105774,22.13606494665146,10.156663656234741,6.599524736404419
2021-06-15 00:00:00+00:00,1675.8395359516144,457.20847541093826,38.99907970428467,84.00842094421387,76.08071994781494,61.89663887023926,8.33644413948059,7.068000137805939,16.015984296798706
2021-06-16 00:00:00+00:00,1424.7591683268547,532.5375561118126,39.47661739587784,101.45407301187515,55.52265954017639,93.51761668920517,2.567122161388397,14.558473587036133,13.034498393535614
2021-06-17 00:00:00+00:00,1572.4181932806969,381.59235364198685,49.13398212194443,88.33912187814713,50.7242266535759,100.75866335630417,22.600214540958405,9.538277983665466,16.725054264068604
2021-06-18 00:00:00+00:00,1012.6893479824066,291.5733429789543,50.740371346473694,40.562505543231964,29.670228004455566,149.11546283960342,8.674857258796692,4.887234032154083,5.7068294286727905
2021-06-19 00:00:00+00:00,1091.9549822807312,325.98098236322403,82.90272682905197,80.13532400131226,30.953869700431824,112.07320737838745,-1.8461495637893677,13.182428181171417,3.068505823612213
2021-06-20 00:00:00+00:00,1255.3457530140877,269.1656367778778,77.57347679138184,64.23196852207184,21.166443169116974,63.038577139377594,10.52805882692337,15.299834489822388,12.471598029136658
2021-06-21 00:00:00+00:00,1268.2315933704376,411.19066685438156,40.86066573858261,139.71577316522598,43.565728306770325,100.5846716761589,5.431614637374878,27.02905124425888,7.0723429918289185
2021-06-22 00:00:00+00:00,1058.9990933537483,365.84013760089874,43.25192654132843,85.23281013965607,22.227861285209656,82.90026992559433,0.00938558578491211,3.1485302448272705,8.441997170448303
2021-06-23 00:00:00+00:00,1386.8764327168465,489.40901374816895,20.00603413581848,168.3705656528473,27.215506732463837,100.20862191915512,8.359734833240509,5.7020068764686584,40.55370420217514
2021-06-24 00:00:00+00:00,1729.824950158596,426.31735998392105,35.87354063987732,136.26693105697632,34.81190299987793,75.04620718955994,2.377912223339081,5.192075967788696,11.048541724681854
2021-06-25 00:00:00+00:00,1711.19454818964,263.3530084490776,35.58266866207123,56.69581335783005,18.555614471435547,53.833972454071045,5.0938760638237,6.741566359996796,3.147335171699524
2021-06-26 00:00:00+00:00,990.3758371472359,259.0815807580948,30.855056822299957,50.78892129659653,21.396904468536377,70.07056140899658,1.5078019499778748,4.423114478588104,6.18253892660141
2021-06-27 00:00:00+00:00,936.8153235912323,188.44159948825836,39.698335111141205,65.1482567191124,15.810977280139923,50.90699124336243,3.2849355936050415,-0.7425726652145386,6.342426359653473
2021-06-28 00:00:00+00:00,1115.0470371842384,307.6393863558769,41.60910475254059,94.58111560344696,74.83694207668304,63.24530667066574,15.95922863483429,1.4627034068107605,9.580792903900146
2021-06-29 00:00:00+00:00,1034.8511144518852,390.73802345991135,9.488598108291626,67.9692884683609,37.63461458683014,46.02761697769165,27.115179181098938,-1.0108948349952698,8.74258017539978
2021-06-30 00:00:00+00:00,1317.2579537034035,510.659965634346,18.299933791160583,132.05219519138336,57.406859278678894,110.37106382846832,19.584096789360046,3.7607975006103516,22.762523353099823
2021-07-01 00:00:00+00:00,1292.8599326014519,449.40162974596024,29.919509172439575,58.42759811878204,46.999298334121704,71.11344772577286,11.036195933818817,8.661337316036224,16.982399463653564
2021-07-02 00:00:00+00:00,1330.713297843933,441.6463259458542,95.18986713886261,141.43188452720642,33.862365901470184,75.337586581707,13.37884533405304,6.797974109649658,25.92417573928833
2021-07-03 00:00:00+00:00,1470.8044189810753,345.83854508399963,30.699988543987274,135.44868981838226,26.48573511838913,47.454025864601135,4.8310094475746155,3.9831454753875732,37.5229469537735
2021-07-04 00:00:00+00:00,1433.7672116160393,298.3219075202942,55.89250582456589,95.03281271457672,15.065490424633026,75.06892901659012,11.184036076068878,2.4727938771247864,10.743093609809875
2021-07-05 00:00:00+00:00,1478.4388075470924,348.1790197491646,16.037719547748566,72.19598907232285,13.973660469055176,56.56599277257919,8.246159195899963,6.299191892147064,23.480531752109528
