datetime,bitcoin,ethereum,tether,ripple,solana,luna,cardano,avalanche,stellar,monero
2021-07-28 00:00:00+00:00,37.261904761904766,10.66468253968254,0.5952380952380952,1.2962962962962963,0.0,0.0,3.766534391534391,0.0,0.5952380952380952,0.0
2021-07-29 00:00:00+00:00,27.73015873015873,15.730158730158731,3.174603174603175,2.6666666666666665,0.0,0.0,6.0,0.0,0.0,3.3333333333333335
2021-07-30 00:00:00+00:00,42.27671451355662,13.36921850079745,0.8771929824561404,1.7942583732057418,2.6315789473684212,0.6578947368421053,5.083732057416268,0.5263157894736842,0.0,0.0
2021-07-31 00:00:00+00:00,33.333333333333336,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-01 00:00:00+00:00,40.151515151515156,16.666666666666668,0.0,3.0303030303030307,0.0,0.0,3.7878787878787885,0.0,0.0,0.0
2021-08-02 00:00:00+00:00,37.50000000000001,12.632275132275133,0.0,2.4470899470899474,0.7936507936507937,0.0,4.708994708994709,0.0,0.26455026455026454,0.0
2021-08-03 00:00:00+00:00,33.12500000000001,13.680555555555557,0.8333333333333334,2.0833333333333335,0.0,0.0,6.597222222222222,0.0,0.8333333333333334,0.8333333333333334
2021-08-04 00:00:00+00:00,44.96498599439776,17.26890756302521,0.0,0.9803921568627452,0.0,0.0,4.663865546218487,0.0,0.0,0.0
2021-08-05 00:00:00+00:00,38.50877192982457,17.894736842105264,0.0,1.7942583732057418,0.0,0.0,6.092503987240829,0.0,0.47846889952153115,0.0
2021-08-06 00:00:00+00:00,39.68253968253968,16.349206349206348,3.3333333333333335,0.5555555555555556,0.0,0.0,5.9523809523809526,0.0,0.5555555555555556,0.0
2021-08-07 00:00:00+00:00,44.17989417989418,18.624338624338627,0.0,2.2222222222222223,0.0,0.0,3.8095238095238093,0.0,0.0,0.0
2021-08-08 00:00:00+00:00,39.74358974358975,20.970695970695974,3.8461538461538463,0.0,0.0,0.0,3.021978021978022,0.0,0.0,0.0
2021-08-09 00:00:00+00:00,41.574074074074076,16.111111111111114,0.9680134680134681,1.1574074074074074,1.1994949494949496,0.0,5.505050505050506,0.0,0.462962962962963,0.6944444444444444
2021-08-10 00:00:00+00:00,32.48015873015873,16.739417989417987,0.6944444444444444,2.7777777777777777,0.39682539682539686,0.39682539682539686,5.396825396825396,0.0,0.0,0.39682539682539686
2021-08-11 00:00:00+00:00,31.624649859943975,18.757002801120446,0.8403361344537815,2.8186274509803924,0.0,0.0,5.203081232492998,0.0,1.2079831932773109,0.0
2021-08-12 00:00:00+00:00,30.208333333333332,20.833333333333336,0.0,3.125,1.25,0.0,11.458333333333334,0.0,0.0,0.0
2021-08-13 00:00:00+00:00,31.598639455782312,15.72562358276644,1.1564625850340136,2.195767195767196,0.47619047619047616,0.0,9.9848828420257,0.0,0.6802721088435375,0.0
2021-08-14 00:00:00+00:00,33.333333333333336,24.107142857142858,0.0,8.333333333333334,0.0,0.0,5.357142857142858,0.0,0.0,0.0
2021-08-15 00:00:00+00:00,42.42424242424243,20.75757575757576,0.0,1.8181818181818181,0.0,0.0,4.090909090909091,0.0,0.0,0.0
2021-08-16 00:00:00+00:00,38.849206349206355,11.812169312169312,0.925925925925926,3.8580246913580254,2.3368606701940036,1.728395061728395,6.4109347442680775,0.0,0.0,0.6172839506172839
2021-08-17 00:00:00+00:00,30.15151515151515,12.34848484848485,2.272727272727273,1.1363636363636365,1.5151515151515154,0.9090909090909091,3.8636363636363638,0.0,0.0,1.5151515151515154
2021-08-18 00:00:00+00:00,32.60504201680672,14.46778711484594,0.8403361344537815,1.4705882352941178,2.9411764705882355,0.0,7.408963585434174,2.9411764705882355,0.8403361344537815,0.0
2021-08-19 00:00:00+00:00,32.663690476190474,16.726190476190474,2.455357142857143,2.8125,1.875,0.625,13.392857142857142,0.0,0.8928571428571429,0.0
2021-08-20 00:00:00+00:00,45.714285714285715,16.76691729323308,0.7518796992481204,0.8771929824561404,0.7518796992481204,0.7518796992481204,6.2406015037593985,0.0,0.7518796992481204,0.0
2021-08-21 00:00:00+00:00,31.02564102564103,17.564102564102566,0.0,1.9230769230769231,0.0,0.0,5.384615384615385,2.5641025641025643,0.0,0.0
2021-08-22 00:00:00+00:00,27.777777777777775,21.11111111111111,0.0,0.0,1.388888888888889,0.0,8.611111111111112,0.0,0.0,0.0
2021-08-23 00:00:00+00:00,33.77777777777778,18.77777777777778,0.0,1.6666666666666667,0.6666666666666666,0.0,9.555555555555555,0.6666666666666666,0.0,0.6666666666666666
2021-08-24 00:00:00+00:00,32.84313725490196,15.0,0.9803921568627452,3.6274509803921573,2.450980392156863,0.0,6.176470588235294,0.0,0.0,0.0
2021-08-25 00:00:00+00:00,34.49404761904762,13.660714285714285,0.0,2.455357142857143,0.0,0.0,5.267857142857142,0.0,0.0,0.0
2021-08-26 00:00:00+00:00,29.047619047619044,22.500000000000004,0.0,2.9761904761904767,1.7857142857142858,0.0,7.380952380952381,0.0,0.0,0.0
2021-08-27 00:00:00+00:00,40.63888888888889,16.055555555555554,2.5,1.25,0.5555555555555556,0.0,7.305555555555555,0.0,0.0,0.0
2021-08-28 00:00:00+00:00,36.88988095238095,15.907738095238095,0.8928571428571429,10.63988095238095,1.0416666666666667,0.0,2.142857142857143,0.0,0.0,0.0
2021-08-29 00:00:00+00:00,36.53679653679654,17.5974025974026,0.0,1.8181818181818181,0.0,0.0,2.272727272727273,0.0,0.0,0.0
2021-08-30 00:00:00+00:00,25.0,25.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0
