date,prices,market_caps,total_volumes
2018-03-10,0.5818481709972113,9549958.35463254,704810.1888912406
2018-03-11,0.6199980008389199,10224928.435807472,1372641.01989903
2018-03-12,0.6860916859440122,11247343.894203106,7055205.212782311
2018-03-13,0.6445979846649201,10673766.043338617,1745226.9861953105
2018-03-14,0.6727477930583199,11086240.79289364,2287434.9791924166
2018-03-15,0.7271729644769215,11996277.112687156,1654719.03275172
2018-03-16,0.7067336276588002,11646898.982503338,1383543.515394181
2018-03-17,0.7362452622406327,12150092.54225176,2827321.0318965996
2018-03-18,0.7126894105564204,11741625.189942881,1804323.6591062366
2018-03-19,0.7407208653820945,12079079.145186102,1673667.3915581722
2018-03-20,0.7133553688193407,11750514.839677684,1710200.3756398568
2018-03-21,0.7987604659546775,13136127.952360291,3419777.1925617917
2018-03-22,0.8531268842862817,14062849.974509096,2179078.5022104667
2018-03-23,0.8592955544373364,14164459.013979025,4200596.310608971
2018-03-24,0.8324592358815799,13737840.609279668,1840101.230846373
2018-03-25,0.7746114788082067,12783903.734507758,1796842.5276823917
2018-03-26,0.7674704652113047,12672163.175031388,1136961.5458983239
2018-03-27,0.7811871083546776,12892264.592707587,1683516.1067310176
2018-03-28,0.6921876621707542,11423393.474284139,3820984.230135418
2018-03-29,0.708409297313418,11691026.180906912,1164528.5162276954
2018-03-30,0.7534772552866666,12435090.742149869,1711217.8737984726
2018-03-31,0.7956141684819489,13138366.724263769,2258517.8140890417
2018-04-01,0.8504783390765865,14045120.422821058,2615952.924425641
2018-04-02,0.9136373735709605,15112460.37027957,1871221.381625289
2018-04-03,0.9215341890095095,15255277.05816987,1733700.4838324187
2018-04-04,1.0175269375576679,16696748.621766666,4779890.404796757
2018-04-05,1.1787532874584385,20428062.235112287,4064986.8593240106
2018-04-06,1.1483561946452148,19972946.844421286,2236363.0616940595
2018-04-07,1.2935475055510521,24362181.926540546,3361791.9274219424
2018-04-08,0.8689184704805727,17274473.46197496,9296866.059843082
2018-04-09,0.9818241501710889,20917439.75564856,11550958.719088707
2018-04-10,0.9673182706042267,20602905.143447436,2951092.759333697
2018-04-11,0.9224383437804942,19624140.864785753,2231346.892892173
2018-04-12,0.8730589788162091,18811046.939017244,3041235.988885012
2018-04-13,0.9763920314535465,20859692.480081826,4296502.831840978
2018-04-14,1.0447246666635182,23288212.437627885,5381567.012406718
2018-04-15,1.055806292137335,23621340.96676559,3051275.6707602446
2018-04-16,0.996204458635239,22240716.375305213,2030487.6493153644
2018-04-17,1.250866425449966,27986367.374513853,9847485.817662286
2018-04-18,1.597026052950196,35745817.7886529,9916449.44921899
2018-04-19,1.7769558120449132,41165009.82828771,34618880.39774075
2018-04-20,1.7839631352797094,41629008.982130036,9748575.381711468
2018-04-21,1.6571919291258759,40210662.87394944,11129957.57810826
2018-04-22,1.688418732306239,41117076.71814283,5611511.032735667
2018-04-23,1.538097031663773,37711209.168728195,5087571.122031662
2018-04-24,1.5331373954293075,37591996.350815535,4748192.135285872
2018-04-25,1.7460156741727715,42382004.442631856,6698349.656645603
2018-04-26,1.8003636805602121,43879557.43250306,5778334.689310662
2018-04-27,1.897307254698148,46368816.3139189,5584908.268188476
2018-04-28,1.7611833194175444,43050611.45569475,5569521.620614501
2018-04-29,2.2019224919095755,57169342.30736419,10399801.556090286
2018-04-30,2.073120413084232,54969359.87215626,7707429.070748664
2018-05-01,2.473401784088845,65401183.62573061,10257501.939669047
2018-05-02,2.659002831147767,71020175.15382175,11357917.296250584
2018-05-03,3.135883738986437,87332088.95472732,22017721.74290488
2018-05-04,3.264869117899598,91851887.99480896,34022534.26369051
2018-05-05,3.7413879301300477,105458413.8307931,27350570.77388378
2018-05-06,3.733675412574768,108874815.26710747,28936940.781297173
2018-05-07,3.417497219987532,101662334.18190424,19041477.056082636
2018-05-08,3.173195437376957,94560197.39791581,13945414.886381749
2018-05-09,3.3852267282077353,101093049.99744666,10367526.298214646
2018-05-10,3.103088944314995,95117475.85564578,11222688.377130892
2018-05-11,3.331062075226566,103512572.72250581,29613499.054796744
2018-05-12,2.8961310680437595,91194729.76245809,15448650.496923096
2018-05-13,3.2065025821939535,101186302.29256418,13595404.010378797
2018-05-14,2.9331894135899335,92576368.0854075,12006369.819543839
2018-05-15,3.0217655955968654,95149797.26079312,10159244.74494122
2018-05-16,3.3299340513884106,104838610.42033501,11705563.476910876
2018-05-17,3.3397770443341135,105025071.74355629,15583655.536926841
2018-05-18,3.2612416074765753,103504610.60526419,12533596.20470018
2018-05-19,3.5510669414297205,114219136.44905476,22112806.023894925
2018-05-20,3.430616121799528,110491240.21623018,21498130.288651012
2018-05-21,4.011416157428157,129651597.85797815,26740109.116042912
2018-05-22,3.972282229488827,128816760.88101023,14534080.230702233
2018-05-23,4.436663533464179,144468272.8412078,22083311.984774828
2018-05-24,4.7944618494720785,157231078.23530626,19476155.185270272
2018-05-25,4.304353616338777,144080731.16918826,16073140.847875303
2018-05-26,4.176224469342381,137747076.79202124,23121094.981106814
2018-05-27,3.5139711518755092,119105104.96979707,27187766.957454216
2018-05-28,3.5407174542293283,118962336.47400291,17857611.36846
2018-05-29,2.5951717114056416,87193154.31518938,25742235.853560265
2018-05-30,3.087153751704757,103754712.65869252,18512975.690539997
2018-05-31,2.906438017628754,99103615.3011978,15992080.626502352
2018-06-01,2.4742806348861026,85338829.21618006,10503232.091517104
2018-06-02,3.6343703512897685,121438753.71660663,46180176.27343093
2018-06-03,3.453090001140051,118759154.8277774,31817980.375814505
2018-06-04,3.4462085226704344,121133286.76719753,16519855.116028652
2018-06-05,3.3326620873211703,116947704.57942767,10193775.121683143
2018-06-06,3.22479831179511,112654349.57438488,15375145.93697348
2018-06-07,3.2623912097330243,118721263.47138277,21853783.60876622
2018-06-08,2.931693208266334,107150010.94799854,12635260.000412077
2018-06-09,2.5494654060917625,94070098.59695262,24795333.687555198
2018-06-10,2.919199303305689,107329192.55976476,21791980.63219644
2018-06-11,3.084079827098842,115398247.16683203,22533255.903117426
2018-06-12,3.0147288973338715,113066182.9422364,10943760.457857545
2018-06-13,2.8679582577061704,107485223.20908946,9294739.741029434
2018-06-14,2.77366022930038,105132421.8250733,19270693.968702458
2018-06-15,2.9402155138255073,110996725.68154047,18874481.49614106
2018-06-16,2.8355005874806776,107801478.99659243,14564763.145004692
2018-06-17,3.130126407105003,118878878.68168245,16633162.873780875
2018-06-18,3.191006049537429,122238331.59277275,13618464.796439826
2018-06-19,3.1351452155696546,121477645.40078653,8801854.27770789
2018-06-20,3.1659948849500643,124163454.94575258,7557998.443943798
2018-06-21,2.9557751507195418,115671366.64099684,9309539.826511212
2018-06-22,2.945119038534579,117794737.82329232,6850416.403733073
2018-06-23,2.895851723928607,116997169.793763,5787535.353310377
2018-06-24,2.866125781133827,116446343.764479,8826242.176135253
2018-06-25,2.6289039111067782,107373602.62220953,14212990.242723487
2018-06-26,2.5536378078057957,104629198.18132688,5964945.748663193
2018-06-27,2.522557078453714,104629072.11208977,7148795.3663304895
2018-06-28,2.652751429083878,109983903.67952684,8274088.030812653
2018-06-29,2.174595988147619,90510593.136206,12053371.14959094
2018-06-30,2.290102499091077,96626244.2271101,14026928.603023551
2018-07-01,2.3626573108302025,100361073.08665311,18962028.194038983
2018-07-02,2.539492735094531,108143704.99926196,14326709.102963934
2018-07-03,2.4055686376579755,102263473.32540001,10183145.724821746
2018-07-04,2.418105545958514,102599664.11189498,7287675.814385024
2018-07-05,2.5835814456344366,109398780.83412512,15148498.562808538
2018-07-06,2.402275768916289,104349414.79795986,13892838.741344552
2018-07-07,2.3191536796804995,100630989.38907091,10350998.488724299
2018-07-08,2.268549825333015,98861299.72953752,8122715.968983821
2018-07-09,2.1410969900561,93684534.75782022,15223420.219593452
2018-07-10,2.2035632012257804,95604758.79489854,6335659.683846947
2018-07-11,2.2119210242084533,96201418.29928115,5687385.028653056
2018-07-12,2.056854398926332,89483911.14654794,8565815.857466063
2018-07-13,1.8858859870466809,82488167.14046891,15641566.709200725
2018-07-14,1.8809689528028195,82144490.25896214,23297280.721893147
2018-07-15,1.9538868465951076,86559361.41416237,13454997.575523896
2018-07-16,1.9571745339461706,86992250.29298699,11186213.356340406
2018-07-17,1.9125348373534423,85097119.41553113,6919606.692459674
2018-07-18,1.7910124551194946,80166567.40845197,9185870.299509026
2018-07-19,1.6848007548575634,76352252.52403358,13591649.240590198
2018-07-20,1.7159415073624318,78379682.65133592,15297050.598319847
2018-07-21,1.5185434311695507,69484097.07158922,15939411.515576778
2018-07-22,1.4288466908519226,65484559.74846173,8662606.661041781
2018-07-23,1.4406457973488311,65971825.09030392,9349348.871776775
2018-07-24,1.5355514530581402,70310236.99352686,6702913.199915457
2018-07-25,1.600572441974701,73223097.96611069,7044518.693985352
2018-07-26,1.4752353298018694,67681588.11219725,6491093.9037773525
2018-07-27,1.4126356428447633,64789424.24486666,6668083.606459433
2018-07-28,1.3933070455135532,64037059.28113097,13444944.225189563
2018-07-29,1.4057083583738634,64230247.786586635,10875990.980387984
2018-07-30,1.9259691495315499,88646989.63268837,29260208.082079533
2018-07-31,2.032391502844419,94477844.75803708,69505254.93434788
2018-08-01,2.155344889638131,99153483.96280438,35274009.490947016
2018-08-02,2.0285116039511935,92911864.56042299,23430879.829114553
2018-08-03,2.252786688117921,104439762.47148168,17683772.994641323
2018-08-04,2.000194697094851,91842384.4291332,17995064.27824164
2018-08-05,1.896790484098796,86929582.54336853,14316052.703740103
2018-08-06,2.017595353872823,92395446.39953326,10853681.100996608
2018-08-07,1.9198208087780548,88345125.41853492,7480703.339548037
2018-08-08,2.0406791308120753,93688715.99840245,17895366.80890147
2018-08-09,2.2623589978442378,103751002.08687328,20610242.317284264
2018-08-10,2.197190778740227,101161954.40612783,15969353.057183925
2018-08-11,2.117886192370405,97122156.74764429,13848265.661515675
2018-08-12,2.070684202084601,95016544.57983688,9316529.247631349
2018-08-13,2.099258903106589,96699115.09128669,10371769.862920254
2018-08-14,2.381429683264949,109103139.9036232,25366504.823793355
2018-08-15,2.151813535476351,99643753.24807033,20574885.270062737
2018-08-16,2.273388487038822,104405683.73789695,18928875.39550107
2018-08-17,2.2599141412129526,103371313.28825709,32072469.88442561
2018-08-18,2.2646129983306857,103929950.4113385,31314180.50158886
2018-08-19,1.9019050448221404,87261948.4587302,41413742.502415486
2018-08-20,1.8592629872719064,85368717.62930092,16043158.39733107
2018-08-21,1.8903759559939506,86876340.85848026,13543976.251381855
2018-08-22,1.9133429784467306,87979239.4231415,7475716.686282049
2018-08-23,1.9652469851002097,90930509.95528531,10302108.662414199
2018-08-24,1.9821155844306726,91819218.14741093,15857429.667479658
2018-08-25,2.1173819608613713,98158810.32584806,20110298.14090546
2018-08-26,2.0967513186152114,97007192.41882148,26145331.304000676
2018-08-27,1.858485553374542,86302542.38359374,12376166.936333302
2018-08-28,1.9786603345404,91469353.58874713,10627298.671877306
2018-08-29,1.851301551500301,85608059.73744749,10598081.573961524
2018-08-30,1.8306335885715757,84695936.97844146,10468359.685002154
2018-08-31,1.6703686172523906,77643530.78405608,17112369.527682714
2018-09-01,1.664937350328642,77258533.71758029,16742998.45128931
2018-09-02,1.5765078909674242,73019479.91112876,9081181.441213774
2018-09-03,1.4496692801969542,67063074.53264825,10757763.654799256
2018-09-04,1.4908497129487033,68998005.96321389,9176582.194922846
2018-09-05,1.5665711036119,72368450.61816674,10831419.615199426
2018-09-06,1.5904572145316247,74144495.06564687,10852348.235007472
2018-09-07,1.7529676467046862,80958321.29626867,25707468.385520007
2018-09-08,1.779209478837656,82697026.71230772,20667383.028789427
2018-09-09,1.677764317256101,77962145.67023137,19771583.134829283
2018-09-10,1.6997785608559872,79098065.29444037,9944183.27492898
2018-09-11,1.6683085585940913,77655684.25950308,11133539.429365838
2018-09-12,1.5633483514359,72790529.40428856,11294828.80348789
2018-09-13,1.5434205371433634,71954471.52541262,10231076.96252841
2018-09-14,1.4928837701687971,69532641.54486774,14598569.95920073
2018-09-15,1.206243024482621,56718890.08800321,21811152.391227532
2018-09-16,1.3634590117032817,63270395.09871319,11669615.744971463
2018-09-17,1.4458848057739127,67364923.8031706,11302457.898446823
2018-09-18,1.3282607978532563,61824850.922195025,8569139.626475705
2018-09-19,1.3065401279822344,61706533.09169116,15721103.749787897
2018-09-20,1.5191282501080419,70774348.23560144,16248544.099952295
2018-09-21,1.6760685346336837,78352281.80230162,34126955.314970545
2018-09-22,1.5378390877377932,71585859.2732059,16897738.266745638
2018-09-23,1.5158074963117758,69766796.8517985,17111375.741750743
2018-09-24,1.8411408764785613,86318139.65505527,32991393.10011804
2018-09-25,1.802628913180411,84086466.39653847,41366106.07008067
2018-09-26,2.14770799035378,99775343.80647424,71243785.08334851
2018-09-27,2.4217846067950366,111799126.97201678,74768826.60691226
2018-09-28,2.1618689571522256,100329573.08891995,65041612.88843685
2018-09-29,1.9231854639663055,89806036.82660183,66770224.861168616
2018-09-30,2.3674092848829695,617487734.823374,219251174.2197483
2018-10-01,3.2344821232005927,832993617.4072843,286755149.1133893
2018-10-02,3.3885883690214627,895647361.5109031,120168621.41585141
2018-10-03,3.4737322317991124,912330458.1173432,80904486.74204415
2018-10-04,3.1076274895234994,817258464.2688268,106045335.58882752
2018-10-05,3.58676467736862,938493137.5207736,97551374.06150249
2018-10-06,3.520762208941768,921726565.2583522,75016318.35179248
2018-10-07,3.2781934892090505,859145982.5611855,76404702.33595315
2018-10-08,3.2557793953909067,854734765.1596448,58075508.18361369
2018-10-09,3.451865500376336,904006570.0309957,99803415.70677254
2018-10-10,3.81598415593309,1017470477.7839756,93623327.60068645
2018-10-11,3.7751466399459668,987108914.5515286,92855359.6361952
2018-10-12,3.641431311969665,953132372.6214266,70082464.78928855
2018-10-13,3.729115837327082,973442831.7891594,58455688.05431196
2018-10-14,2.9988114745903562,786986237.3494189,56210951.531339064
2018-10-15,3.341360079142882,870802220.8670269,78912922.70962742
2018-10-16,3.5015683031312848,910358037.3778708,34563933.459064916
2018-10-17,3.63170707484897,946423915.3825785,39857016.48670482
2018-10-18,3.7139996330041947,970376773.8007468,102071940.74413401
2018-10-19,4.032884053809296,1054703273.4109547,99915130.853126
2018-10-20,3.699511535159664,965216149.5931334,41769652.736767605
2018-10-21,3.817402068465168,994404569.1401209,39406683.91005037
2018-10-22,3.8643485930849732,1011832935.6122584,56780983.11915729
2018-10-23,4.233485772671465,1099976702.0181136,67081650.437249236
2018-10-24,4.263968588843047,1108554251.4633815,97446415.859447
2018-10-25,4.594574802707021,1181003688.1507916,46965792.231593795
2018-10-26,5.257321084771443,1375270992.6864703,123805679.78884633
2018-10-27,5.721470793794539,1486424501.2461636,94154842.87095357
2018-10-28,6.41624673360909,1677733734.3813236,136705073.21189842
2018-10-29,6.706647732382283,1732564478.9479501,122560651.23753116
2018-10-30,6.117657911972685,1614662623.626382,134130068.36753744
2018-10-31,6.657339688114339,1741080410.398057,133124403.50118582
2018-11-01,7.908749783879188,2067531944.1291592,198992540.37720096
2018-11-02,7.84013833144138,2066515667.7340856,155211915.61724132
2018-11-03,9.021720125352658,2347978417.7784863,151648521.93150106
2018-11-04,9.200179305161805,2396719732.1723113,201126010.15108156
2018-11-05,9.228804888243197,2426763287.306892,114926769.55619727
2018-11-06,8.713969623823095,2299907027.7197843,116673415.15525527
2018-11-07,8.727632198363525,2299584697.079879,111434979.06446631
2018-11-08,8.847305421008814,2319301370.904806,109980858.18916675
2018-11-09,8.30280602969779,2184260799.960396,72282574.1446148
2018-11-10,8.231931006463842,2173930631.1428275,95778536.21248828
2018-11-11,9.01266263252076,2375754523.610692,93285838.88247588
2018-11-12,11.440869401894185,2993685734.1051297,337882476.3629094
2018-11-13,10.044733825464117,2615417098.0195026,151686888.40429655
2018-11-14,11.113402936910099,2943199329.545796,185663015.63880062
2018-11-15,14.423730533387301,3751426598.9179907,745502104.7831652
2018-11-16,15.15827794507358,4014384609.485051,1244332504.0368009
2018-11-17,17.471803640467495,4630153132.806194,653765450.5243506
2018-11-18,13.811009065584933,3670715311.01561,528005152.61285347
2018-11-19,13.668935958977311,3630663218.351275,439215087.7936575
2018-11-20,13.310965118755187,3502097092.0348463,331645301.8971598
2018-11-21,13.030769065831386,3482110143.44744,388225411.00663006
2018-11-22,15.030085685643074,3973508157.3198123,392440888.40344346
2018-11-23,14.010086254280449,3703367097.5839825,225140396.16056278
2018-11-24,14.131003508942642,3742765612.839295,196774080.8443388
2018-11-25,13.115024093723461,3465889173.00098,147658517.89297044
2018-11-26,12.63107017877297,3328224948.5193915,114430118.94230543
2018-11-27,13.068095512982284,3455484976.176569,151724548.43234462
2018-11-28,13.917187045269639,3683032789.5785527,176392184.74589956
2018-11-29,13.640225836910282,3627821384.30089,135033736.39428464
2018-11-30,14.866607085296575,3948666694.263174,167995189.73188934
2018-12-01,14.233539653620891,3801048410.6381907,146460475.43541464
2018-12-02,15.976571418630938,4251534865.370938,296645197.9026507
2018-12-03,14.598623129754035,3904039878.018883,234666311.88987264
2018-12-04,15.318478663846857,4102822643.225109,187955914.4581912
2018-12-05,14.567314052136112,3914890622.8352118,111823964.28382453
2018-12-06,14.163365885178607,3802503168.3197436,133187836.15549983
2018-12-07,13.689313740219452,3652666107.3940897,144943707.17130157
2018-12-08,14.277756264275158,3813907144.3630457,118128026.42254479
2018-12-09,14.26867567597296,3818502582.108464,98337016.85098365
2018-12-10,14.182866696542028,3784530964.203633,86842533.95631836
2018-12-11,14.275804030345455,3827195162.447837,86343402.39593284
2018-12-12,14.306229754951788,3820743747.1802936,79484161.8717318
2018-12-13,14.870337482227853,3996883816.28734,326592283.75572574
2018-12-14,14.194567786228824,3797038254.76521,133887151.90285721
2018-12-15,13.60393816401807,3673111725.425858,147906709.02353978
2018-12-16,12.964522758314372,3458196577.606995,143844943.83494917
2018-12-17,14.749054072098563,3952457817.8285327,183730696.64450446
2018-12-18,16.56643725364522,4447942286.041741,282806957.30753034
2018-12-19,18.008069673329885,4849136131.610755,534850426.5573704
2018-12-20,18.884890865843666,5060496028.96088,266282434.7053076
2018-12-21,19.175755751876615,5140859722.050636,320692680.3417659
2018-12-22,19.48663194355817,5229172252.453522,255371895.72794142
2018-12-23,19.05545051591954,5115358904.3969,213522852.9244486
2018-12-24,19.73831924627352,5287278539.188044,162070984.46377787
2018-12-25,22.598963045163597,6076766593.933186,600716419.5680904
2018-12-26,24.02282911560326,6459213598.5183325,536246712.90027696
2018-12-27,22.942985835974703,6143755028.531597,324307982.04602367
2018-12-28,24.989549183579577,6677871480.251414,404116807.87156296
2018-12-29,26.674732954277772,7244692415.792232,714313720.050788
2018-12-30,27.00514637240972,7238834909.900146,445724093.1060517
2018-12-31,27.784698122914115,7509326042.822403,351754156.4264195
2019-01-01,26.833966062021243,7243681262.228849,340108404.22059625
2019-01-02,27.817769827309405,7504132255.224255,293810895.92842746
2019-01-03,28.523980512399998,7668557969.184397,388174413.34322846
2019-01-04,27.569507268014537,7477651408.251167,327658007.71776986
2019-01-05,26.451516360520532,7124964901.168281,425296729.17071044
2019-01-06,27.82949194313198,7510746946.813054,267944999.8711866
2019-01-07,25.280265043287386,6847726667.985529,294302057.27032316
2019-01-08,25.01097915337799,6763365116.21136,259794445.97361812
2019-01-09,32.43000666656829,8839759827.800987,1456340755.9689653
2019-01-10,31.72514830005086,8636876765.15214,1138689654.5289679
2019-01-11,31.687792724714733,8638723481.256248,982110136.3637146
2019-01-12,32.31362189326206,8840620046.282288,916541281.5816183
2019-01-13,39.04180159309067,10546870753.411224,1619297323.1447806
2019-01-14,37.066889704359156,10009570403.266832,2170847454.238238
2019-01-15,40.74492271990316,11122055713.48721,1508721736.1244557
2019-01-16,47.66158942345178,12948847195.888565,2115947832.9145389
2019-01-17,44.4964806617465,12053853291.95677,1808647601.294896
2019-01-18,43.21796539788754,11730117463.908833,889450121.2961354
2019-01-19,45.039620110247284,12162250490.154093,1328456957.4543355
2019-01-20,42.5819452001649,11521025311.458416,1007552489.8800592
2019-01-21,42.995296352215185,11625206342.893156,715484397.6606659
2019-01-22,49.663394135648275,13505629296.647703,1107804038.4559028
2019-01-23,46.93452854649153,12731441940.852583,736253572.4014621
2019-01-24,46.08780894588962,12596937422.591501,754315146.457899
2019-01-25,42.70189409565587,11695753640.918264,850967614.8898401
2019-01-26,44.893093488124,12196654588.937687,632988283.9886094
2019-01-27,43.43782697098598,11848638343.099876,496643551.4017424
2019-01-28,43.072134333542394,11736620149.519144,628075167.8004643
2019-01-29,45.68567329638394,12483159691.847982,565022391.0665238
2019-01-30,44.35912616018185,12070625546.32745,631361237.6483146
2019-01-31,42.96048600238864,11724389834.30516,610750904.6029066
2019-02-01,44.72439581889054,12215743859.11548,587946571.6315473
2019-02-02,43.62157836926913,12440648899.351025,1387803968.4736757
2019-02-03,41.109968983538224,11096669650.829687,1273761712.5733151
2019-02-04,42.87180002955891,11689352286.167381,536552649.64154357
2019-02-05,43.46242757015506,11799908298.851982,617414124.1173804
2019-02-06,47.17666783643097,12808567896.878407,2249695072.220029
2019-02-07,46.861759616729216,12904194705.374098,2104910795.048521
2019-02-08,56.202009029292114,15371663655.587006,2063395663.2413113
2019-02-09,35.758844160586776,9921711894.075151,2921072601.0062203
2019-02-10,44.52570262534382,12171270499.157091,2519340039.6724825
2019-02-11,38.43160144697336,10430110171.295877,1807465387.1299965
2019-02-12,31.614601894528402,8668570148.20386,1134738458.8461702
2019-02-13,24.76763979126399,6741153859.711209,1988074629.747088
2019-02-14,30.98546737051786,8456340961.644993,1351443455.141726
2019-02-15,30.00644952590393,8200361459.252724,934610971.7223821
2019-02-16,35.65025364482327,9637728345.153328,1118628986.9193478
2019-02-17,33.659342590355116,9223068939.871315,662066528.4413192
2019-02-18,29.021948393257702,7915741496.510311,624114420.0451146
2019-02-19,27.55720416292785,7555682949.616899,402043440.13746035
2019-02-20,28.562287426658674,7786190305.535411,385506550.2941925
2019-02-21,32.66212259787656,8921358871.643251,556481220.8582711
2019-02-22,30.985238146398338,8466375153.864945,451120119.86649257
2019-02-23,34.18804885530961,9317118424.38306,526537332.91262364
2019-02-24,39.70667545056023,10988660955.92941,1003176056.3730243
2019-02-25,37.59916221822976,10271428908.065245,1090388198.6913736
2019-02-26,39.340010888406205,10611364493.458803,1151594281.2540836
2019-02-27,42.2598870528484,11508207254.494314,825017874.7335211
2019-02-28,38.19473236980912,10637505878.18168,942584607.2080762
2019-03-01,41.41714832962446,11375166576.681133,1825252143.252731
2019-03-02,42.07765252553618,11544497584.210085,1272173444.9534538
2019-03-03,41.205960702125125,11231058225.872488,624242377.7255889
2019-03-04,36.09038097242029,9831892846.255322,558803764.8352512
2019-03-05,36.568375266883066,10095207879.649364,584578781.8182625
2019-03-06,38.820386099134,10521989454.932697,488535747.5349405
2019-03-07,39.64405780180996,10808680336.53195,564059144.821838
2019-03-08,39.699499977153316,10852976029.829046,508646352.88739556
2019-03-09,39.54766089054998,10781816203.272686,636535388.3933998
2019-03-10,39.32721784794218,10638298323.849005,472927528.3029236
2019-03-11,36.624102572520556,10008182630.914902,481564015.6061824
2019-03-12,35.26048477919641,9621683962.87426,302280531.1963374
2019-03-13,35.284274899376165,9611623563.108702,507507928.94648
2019-03-14,26.59538136949911,7439425733.837019,836901347.2188203
2019-03-15,26.729201466247304,7157859824.732246,1371341088.6752522
2019-03-16,30.879003728161678,8377496849.572571,1203441656.8115778
2019-03-17,31.44053281154812,8585542319.490724,732654201.7448984
